./exvr_fetcher exvr_fetcher.cfg
Log_Util::load_log_masks(): All Modules: ods_utils, vrspider, platform, ods_utils_util
[vrspider:LM_TRACE] [20170124 16:14:31] [cf76e860] [ConfigManager::loadOptions] FetchTaskNum: 8
[vrspider:LM_TRACE] [20170124 16:14:31] [cf76e860] [ConfigManager::loadOptions] MysqlHandleNum: 1
[vrspider:LM_TRACE] [20170124 16:14:31] [cf76e860] [ConfigManager::loadOptions] OnlineTaskNum: 3
[vrspider:LM_TRACE] [20170124 16:14:31] [cf76e860] [ConfigManager::loadOptions] UrlupdateTaskNum: 8
[vrspider:LM_TRACE] [20170124 16:14:31] [cf76e860] [ConfigManager::loadOptions] WriteTaskNum: 6
[vrspider:LM_TRACE] [20170124 16:14:31] [cf76e860] [ConfigManager::loadOptions] updateDeleteNum: 6
[vrspider:LM_TRACE] [20170124 16:14:31] [cf76e860] [ConfigManager::loadOptions] load UrlTransformServers is ok: 10.12.141.66:9096
[vrspider:LM_INFO] [20170124 16:14:31] [cf76e860] [CWriteTask::open ]load vr_resource configiguration: 10.139.22.134 root root open_data
[vrspider:LM_INFO] [20170124 16:14:31] [cf76e860] [CWriteTask::open]load vr_info configiguration: 10.139.22.134 root root ubs_spider
[vrspider:LM_INFO] [20170124 16:14:31] [cf76e860] [CWriteTask::open]load cr_info configiguration: 10.139.22.134 root root external
[vrspider:LM_INFO] [20170124 16:14:31] [cf76e860] cycy spider_type:5 res_priority:0
[vrspider:LM_INFO] [20170124 16:14:31] [cf76e860] [CWriteTask::open ]load ValidateCount configiguration: data/base/schemaFileXX.xsd data/base/lengthFileX
[vrspider:LM_TRACE] [20170124 16:14:31] [cf76e860] [load_location] list data/location.dat begin
[vrspider:LM_TRACE] [20170124 16:14:31] [9e1fc700] CFetchTask::svc(00862448):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:31] [9e1fc700] CFetchTask::svc(00862448): begin to loop
[Mysql::execute] time:1217
[vrspider:LM_TRACE] [20170124 16:14:31] [9d7fb700] CFetchTask::svc(00862448):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:31] [9d7fb700] CFetchTask::svc(00862448): begin to loop
[Mysql::execute] time:1272
[vrspider:LM_TRACE] [20170124 16:14:31] [9cdfa700] CFetchTask::svc(00862448):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:31] [9cdfa700] CFetchTask::svc(00862448): begin to loop
[Mysql::execute] time:1298
[vrspider:LM_TRACE] [20170124 16:14:32] [87fff700] CFetchTask::svc(00862448):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:32] [87fff700] CFetchTask::svc(00862448): begin to loop
[Mysql::execute] time:1195
[vrspider:LM_TRACE] [20170124 16:14:32] [875fe700] CFetchTask::svc(00862448):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:32] [875fe700] CFetchTask::svc(00862448): begin to loop
[Mysql::execute] time:1220
[vrspider:LM_TRACE] [20170124 16:14:32] [86bfd700] CFetchTask::svc(00862448):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:32] [86bfd700] CFetchTask::svc(00862448): begin to loop
[Mysql::execute] time:1841
[vrspider:LM_TRACE] [20170124 16:14:32] [861fc700] CFetchTask::svc(00862448):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:32] [861fc700] CFetchTask::svc(00862448): begin to loop
[Mysql::execute] time:1231
[vrspider:LM_TRACE] [20170124 16:14:32] [857fb700] CFetchTask::svc(00862448):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:32] [857fb700] CFetchTask::svc(00862448): begin to loop
[Mysql::execute] time:1295
[vrspider:LM_TRACE] [20170124 16:14:32] [cdf48700] CWriteTask::svc(0085e7a8):Mysql vi success
[Mysql::execute] time:1175
[vrspider:LM_TRACE] [20170124 16:14:32] [84dfa700] CScanTask::svc(008647e8):Mysql vr success
[Mysql::execute] time:1269
[vrspider:LM_TRACE] [20170124 16:14:32] [63fff700] CDeleteTask::svc(00865578):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:32] [63fff700] CDeleteTask::svc(00865578): begin to loop
[Mysql::execute] time:1269
[vrspider:LM_TRACE] [20170124 16:14:32] [635fe700] COnlineTask::svc(00865bb8):Mysql vr success
[Mysql::execute] time:1262
[vrspider:LM_TRACE] [20170124 16:14:32] [62bfd700] COnlineTask::svc(00865bb8):Mysql vr success
[Mysql::execute] time:1277
[vrspider:LM_TRACE] [20170124 16:14:32] [cd547700] CWriteTask::svc(0085e7a8):Mysql vi success
[Mysql::execute] time:1714
[vrspider:LM_TRACE] [20170124 16:14:32] [621fc700] COnlineTask::svc(00865bb8):Mysql vr success
[Mysql::execute] time:1306
[vrspider:LM_TRACE] [20170124 16:14:32] [ccb46700] CWriteTask::svc(0085e7a8):Mysql vi success
[Mysql::execute] time:1257
[vrspider:LM_TRACE] [20170124 16:14:32] [bffff700] CWriteTask::svc(0085e7a8):Mysql vi success
[Mysql::execute] time:1362
[vrspider:LM_TRACE] [20170124 16:14:32] [cf34a700] CWriteTask::svc(0085e7a8):Mysql vi success
[Mysql::execute] time:1302
[vrspider:LM_TRACE] [20170124 16:14:32] [ce949700] CWriteTask::svc(0085e7a8):Mysql vi success
[Mysql::execute] time:1190
[vrspider:LM_TRACE] [20170124 16:14:32] [cdf48700] CWriteTask::svc(0085e7a8):Mysql cr success
[vrspider:LM_INFO] [20170124 16:14:32] [cdf48700] load vr_resource configiguration: 10.139.22.134 root root open_data
[vrspider:LM_INFO] [20170124 16:14:32] [cdf48700] load cr_info configiguration: 10.139.22.134 root root external
[vrspider:LM_TRACE] [20170124 16:14:32] [cdf48700] CWriteTask::svc(0085e7a8): begin to loop
[Mysql::execute] time:1227
[vrspider:LM_TRACE] [20170124 16:14:32] [84dfa700] CScanTask::svc(008647e8):Mysql vr success
[vrspider:LM_TRACE] [20170124 16:14:32] [84dfa700] CScanTask::svc(008647e8): begin to loop -2065717504
[vrspider:LM_TRACE] [20170124 16:14:32] [84dfa700] CScanTask::get_resource(008647e8):write_task_queue : 0, fetch_task_queue : 0, online_task_queue : 0, udelete_task_queue : 0
[Mysql::execute] time:1198
[vrspider:LM_TRACE] [20170124 16:14:32] [635fe700] COnlineTask::svc(00865bb8):Mysql mysql_remind success
[vrspider:LM_TRACE] [20170124 16:14:32] [635fe700] COnlineTask::svc(00865bb8): begin to loop 1667229440
[Mysql::execute] time:1397
[vrspider:LM_TRACE] [20170124 16:14:32] [62bfd700] COnlineTask::svc(00865bb8):Mysql mysql_remind success
[vrspider:LM_TRACE] [20170124 16:14:32] [62bfd700] COnlineTask::svc(00865bb8): begin to loop 1656739584
[Mysql::execute] time:1465
[vrspider:LM_TRACE] [20170124 16:14:32] [cd547700] CWriteTask::svc(0085e7a8):Mysql cr success
[vrspider:LM_INFO] [20170124 16:14:32] [cd547700] load vr_resource configiguration: 10.139.22.134 root root open_data
[vrspider:LM_INFO] [20170124 16:14:32] [cd547700] load cr_info configiguration: 10.139.22.134 root root external
[vrspider:LM_TRACE] [20170124 16:14:32] [cd547700] CWriteTask::svc(0085e7a8): begin to loop
[Mysql::execute] time:1293
[vrspider:LM_TRACE] [20170124 16:14:32] [621fc700] COnlineTask::svc(00865bb8):Mysql mysql_remind success
[vrspider:LM_TRACE] [20170124 16:14:32] [621fc700] COnlineTask::svc(00865bb8): begin to loop 1646249728
[Mysql::execute] time:1165
[vrspider:LM_TRACE] [20170124 16:14:32] [ccb46700] CWriteTask::svc(0085e7a8):Mysql cr success
[vrspider:LM_INFO] [20170124 16:14:32] [ccb46700] load vr_resource configiguration: 10.139.22.134 root root open_data
[vrspider:LM_INFO] [20170124 16:14:32] [ccb46700] load cr_info configiguration: 10.139.22.134 root root external
[vrspider:LM_TRACE] [20170124 16:14:32] [ccb46700] CWriteTask::svc(0085e7a8): begin to loop
[Mysql::execute] time:1350
[vrspider:LM_TRACE] [20170124 16:14:32] [bffff700] CWriteTask::svc(0085e7a8):Mysql cr success
[vrspider:LM_INFO] [20170124 16:14:32] [bffff700] load vr_resource configiguration: 10.139.22.134 root root open_data
[vrspider:LM_INFO] [20170124 16:14:32] [bffff700] load cr_info configiguration: 10.139.22.134 root root external
[vrspider:LM_TRACE] [20170124 16:14:32] [bffff700] CWriteTask::svc(0085e7a8): begin to loop
[Mysql::execute] time:1186
[vrspider:LM_TRACE] [20170124 16:14:32] [cf34a700] CWriteTask::svc(0085e7a8):Mysql cr success
[vrspider:LM_INFO] [20170124 16:14:32] [cf34a700] load vr_resource configiguration: 10.139.22.134 root root open_data
[vrspider:LM_INFO] [20170124 16:14:32] [cf34a700] load cr_info configiguration: 10.139.22.134 root root external
[vrspider:LM_TRACE] [20170124 16:14:32] [cf34a700] CWriteTask::svc(0085e7a8): begin to loop
[Mysql::execute] time:1214
[vrspider:LM_TRACE] [20170124 16:14:32] [ce949700] CWriteTask::svc(0085e7a8):Mysql cr success
[vrspider:LM_INFO] [20170124 16:14:32] [ce949700] load vr_resource configiguration: 10.139.22.134 root root open_data
[vrspider:LM_INFO] [20170124 16:14:32] [ce949700] load cr_info configiguration: 10.139.22.134 root root external
[vrspider:LM_TRACE] [20170124 16:14:32] [ce949700] CWriteTask::svc(0085e7a8): begin to loop
[Mysql::execute] time:1222
[vrspider:LM_TRACE] [20170124 16:14:32] [53fff700] CMysqlHandle::svc(cdf47970):Mysql vr success
[Mysql::execute] time:1825
[vrspider:LM_TRACE] [20170124 16:14:32] [535fe700] CMysqlHandle::svc(cd546970):Mysql vr success
[Mysql::execute] time:1218
[vrspider:LM_TRACE] [20170124 16:14:32] [52bfd700] CMysqlHandle::svc(ccb45970):Mysql vr success
[Mysql::execute] time:1153
[vrspider:LM_TRACE] [20170124 16:14:32] [521fc700] CMysqlHandle::svc(bfffe970):Mysql vr success
[Mysql::execute] time:1208
[vrspider:LM_TRACE] [20170124 16:14:32] [517fb700] CMysqlHandle::svc(cf349970):Mysql vr success
[Mysql::execute] time:1257
[vrspider:LM_TRACE] [20170124 16:14:32] [50dfa700] CMysqlHandle::svc(ce948970):Mysql vr success
[Mysql::execute] time:1240
[vrspider:LM_TRACE] [20170124 16:14:32] [53fff700] CMysqlHandle::svc(cdf47970):Mysql cr success
[vrspider:LM_TRACE] [20170124 16:14:32] [53fff700] CMysqlhandle::svc(cdf47970): begin to loop
[Mysql::execute] time:1265
[vrspider:LM_TRACE] [20170124 16:14:32] [535fe700] CMysqlHandle::svc(cd546970):Mysql cr success
[vrspider:LM_TRACE] [20170124 16:14:32] [535fe700] CMysqlhandle::svc(cd546970): begin to loop
[Mysql::execute] time:1257
[vrspider:LM_TRACE] [20170124 16:14:32] [52bfd700] CMysqlHandle::svc(ccb45970):Mysql cr success
[vrspider:LM_TRACE] [20170124 16:14:32] [52bfd700] CMysqlhandle::svc(ccb45970): begin to loop
[Mysql::execute] time:1782
[vrspider:LM_TRACE] [20170124 16:14:32] [521fc700] CMysqlHandle::svc(bfffe970):Mysql cr success
[vrspider:LM_TRACE] [20170124 16:14:32] [521fc700] CMysqlhandle::svc(bfffe970): begin to loop
[Mysql::execute] time:1192
[vrspider:LM_TRACE] [20170124 16:14:32] [517fb700] CMysqlHandle::svc(cf349970):Mysql cr success
[vrspider:LM_TRACE] [20170124 16:14:32] [517fb700] CMysqlhandle::svc(cf349970): begin to loop
[Mysql::execute] time:1266
[vrspider:LM_TRACE] [20170124 16:14:32] [50dfa700] CMysqlHandle::svc(ce948970):Mysql cr success
[vrspider:LM_TRACE] [20170124 16:14:32] [50dfa700] CMysqlhandle::svc(ce948970): begin to loop
[vrspider:LM_TRACE] [20170124 16:14:33] [84dfa700] CScanTask::get_resource(008647e8):write_task_queue : 0, fetch_task_queue : 0, online_task_queue : 0, udelete_task_queue : 0
[vrspider:LM_TRACE] [20170124 16:14:34] [84dfa700] CScanTask::get_resource(008647e8):write_task_queue : 0, fetch_task_queue : 0, online_task_queue : 0, udelete_task_queue : 0
[vrspider:LM_TRACE] [20170124 16:14:35] [84dfa700] CScanTask::get_resource(008647e8):write_task_queue : 0, fetch_task_queue : 0, online_task_queue : 0, udelete_task_queue : 0
[vrspider:LM_TRACE] [20170124 16:14:36] [84dfa700] CScanTask::get_resource(008647e8):write_task_queue : 0, fetch_task_queue : 0, online_task_queue : 0, udelete_task_queue : 0
[vrspider:LM_TRACE] [20170124 16:14:37] [84dfa700] CScanTask::get_resource(008647e8):write_task_queue : 0, fetch_task_queue : 0, online_task_queue : 0, udelete_task_queue : 0
[vrspider:LM_TRACE] [20170124 16:14:38] [84dfa700] CScanTask::get_resource(008647e8):write_task_queue : 0, fetch_task_queue : 0, online_task_queue : 0, udelete_task_queue : 0
^C[vrspider:LM_TRACE] [20170124 16:14:38] [84dfa700] CScanTask::sl_update = 1 manual_update = 1 svc(008647e8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [bf5fe700] CUrlUpdateTask::svc(0085c448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [be1fc700] CUrlUpdateTask::svc(0085c448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [bebfd700] CUrlUpdateTask::svc(0085c448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [bcbec700] CUrlUpdateTask::svc(0085c448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [bd7fb700] CUrlUpdateTask::svc(0085c448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [9f5fe700] CUrlUpdateTask::svc(0085c448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [9ffff700] CUrlUpdateTask::svc(0085c448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [9ebfd700] CUrlUpdateTask::svc(0085c448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [9e1fc700] CFetchTask::svc(00862448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [9d7fb700] CFetchTask::svc(00862448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [9cdfa700] CFetchTask::svc(00862448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [87fff700] CFetchTask::svc(00862448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [875fe700] CFetchTask::svc(00862448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [857fb700] CFetchTask::svc(00862448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [86bfd700] CFetchTask::svc(00862448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [861fc700] CFetchTask::svc(00862448): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [cd547700] CWriteTask::svc(0085e7a8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [ccb46700] CWriteTask::svc(0085e7a8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [cdf48700] CWriteTask::svc(0085e7a8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [cf34a700] CWriteTask::svc(0085e7a8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [ce949700] CWriteTask::svc(0085e7a8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [bffff700] CWriteTask::svc(0085e7a8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [63fff700] CDeleteTask::svc(00865578): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [635fe700] COnlineTask::svc(00865bb8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [62bfd700] COnlineTask::svc(00865bb8): exit from loop
[vrspider:LM_TRACE] [20170124 16:14:38] [621fc700] COnlineTask::svc(00865bb8): exit from loop
